classification,source_union,dedupe_key,record_count,curated_records,archive_records,title,year,venue,doi,url,archive_reasons
crossref_only,Crossref,doi:10.1016/j.jmsy.2026.02.013,1,0,1,From insight to action: Embodied multi-agent system integrating vision language model for digital twin-assisted human-robot collaborative assembly,2026,Journal of Manufacturing Systems,10.1016/j.jmsy.2026.02.013,https://doi.org/10.1016/j.jmsy.2026.02.013,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmsy.2026.04.024,1,1,0,Welding robot digital twin and precision degradation prediction based on physics-informed neural networks,2026,Journal of Manufacturing Systems,10.1016/j.jmsy.2026.04.024,https://doi.org/10.1016/j.jmsy.2026.04.024,
crossref_only,Crossref,doi:10.55546/jmm.1753727,1,1,0,Manufacturing-Aware Benchmark for Additive Manufacturing Design Optimization,2026,Journal of Materials and Mechatronics: A,10.55546/jmm.1753727,https://doi.org/10.55546/jmm.1753727,
crossref_only,Crossref,doi:10.1039/d5ta01299f,1,0,1,4D printing of programmable liquid–vapor phase change composites for multi-responsive flexible actuators,2025,Journal of Materials Chemistry A,10.1039/d5ta01299f,https://doi.org/10.1039/d5ta01299f,low_relevance:1
crossref_only,Crossref,doi:10.1007/s11665-025-11538-2,1,0,1,Functionally Graded Materials Fabrication Using Wire Arc Additive Manufacturing: A Review of Recent Research Progress,2025,Journal of Materials Engineering and Performance,10.1007/s11665-025-11538-2,https://doi.org/10.1007/s11665-025-11538-2,low_relevance:1
crossref_only,Crossref,doi:10.1007/s11665-024-09136-9,1,0,1,Investigation of Frictional Deformation on Mechanical and Metallurgical Properties of Ni-based Functionally Graded Materials Developed by Wire and Arc Additive Manufacturing,2025,Journal of Materials Engineering and Performance,10.1007/s11665-024-09136-9,https://doi.org/10.1007/s11665-024-09136-9,low_relevance:1
crossref_only,Crossref,doi:10.1007/s11665-025-12468-9,1,0,1,Characterization and Testing of Functionally Graded Material (SS 347-SS 316L) Fabricated through Wire Arc Additive Manufacturing,2026,Journal of Materials Engineering and Performance,10.1007/s11665-025-12468-9,https://doi.org/10.1007/s11665-025-12468-9,low_relevance:1
crossref_only,Crossref,doi:10.1007/s11665-025-12786-y,1,0,1,Hybrid ANN-GTO-Based Optimization of Tensile Strength in Layer-by-Layer ABS–PETG Multi-material FDM Composites,2026,Journal of Materials Engineering and Performance,10.1007/s11665-025-12786-y,https://doi.org/10.1007/s11665-025-12786-y,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmatprotec.2024.118364,1,0,1,End-to-end path planning for homogeneous temperature fields in additive manufacturing,2024,Journal of Materials Processing Technology,10.1016/j.jmatprotec.2024.118364,https://doi.org/10.1016/j.jmatprotec.2024.118364,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmatprotec.2025.118834,1,0,1,Real-time interface monitoring and active focusing for high-fidelity multi-material DLP 3D printing,2025,Journal of Materials Processing Technology,10.1016/j.jmatprotec.2025.118834,https://doi.org/10.1016/j.jmatprotec.2025.118834,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2024.10.197,1,0,1,3D printing of biomimetic liquid crystal elastomers with enhanced energy absorption capacities,2024,Journal of Materials Research and Technology,10.1016/j.jmrt.2024.10.197,https://doi.org/10.1016/j.jmrt.2024.10.197,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2023.12.268,1,0,1,A functionally graded material from stainless steel 304 to Fe–40Al fabricated by dual wire arc additive manufacturing,2024,Journal of Materials Research and Technology,10.1016/j.jmrt.2023.12.268,https://doi.org/10.1016/j.jmrt.2023.12.268,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2024.07.191,1,0,1,Additive manufacturing of functionally graded stellite6/17-4 PH fabricated via direct laser deposition,2024,Journal of Materials Research and Technology,10.1016/j.jmrt.2024.07.191,https://doi.org/10.1016/j.jmrt.2024.07.191,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2024.08.188,1,0,1,Composition design and mechanical properties of B4C/Al-Zn-Mg-Cu functionally graded materials prepared by laser additive manufacturing,2024,Journal of Materials Research and Technology,10.1016/j.jmrt.2024.08.188,https://doi.org/10.1016/j.jmrt.2024.08.188,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2025.09.159,1,0,1,Insights into microstructural evolution in functionally graded additive manufacturing of IN625–CuCrZr alloys: A CALPHAD-based thermodynamic analysis and experimental study on the role of metastable miscibility gap,2025,Journal of Materials Research and Technology,10.1016/j.jmrt.2025.09.159,https://doi.org/10.1016/j.jmrt.2025.09.159,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmrt.2025.05.075,1,0,1,Research on functionally graded bimetallic material of nickel-aluminum bronze/Hastelloy C-276 fabricated via cold metal transfer additive manufacturing,2025,Journal of Materials Research and Technology,10.1016/j.jmrt.2025.05.075,https://doi.org/10.1016/j.jmrt.2025.05.075,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jmst.2026.03.007,1,1,0,Achieving strong interfacial bonding and temperature-responsive actuation in multi-material additive manufacturing through bio-inspired interlocking structures,2026,Journal of Materials Science &amp; Technology,10.1016/j.jmst.2026.03.007,https://doi.org/10.1016/j.jmst.2026.03.007,
crossref_only,Crossref,doi:10.47134/jme.v1i1.2191,1,0,1,Akurasi Dimensi Komponen Multi-material Hasil  Manufaktur Digital Light Processing (DLP) 3D Printing,2024,Journal of Mechanical Engineering,10.47134/jme.v1i1.2191,https://doi.org/10.47134/jme.v1i1.2191,low_relevance:1
crossref_only,Crossref,doi:10.3901/jme.2024.21.275,1,0,1,Multi-layer Flexible and Stretchable Electronics Integrated Manufacturing Method and Application Research Based on Multi-material 3D Printing,2024,Journal of Mechanical Engineering,10.3901/jme.2024.21.275,https://doi.org/10.3901/jme.2024.21.275,low_relevance:1
crossref_only,Crossref,doi:10.3901/jme.2025.15.385,1,0,1,Digital Twin Modeling and Distributed Virtual Collaboration Method of Human-centric Smart Manufacturing System in the Context of Industrial Metauniverse,2025,Journal of Mechanical Engineering,10.3901/jme.2025.15.385,https://doi.org/10.3901/jme.2025.15.385,low_relevance:1
crossref_only,Crossref,doi:10.3901/jme.2025.15.021,1,0,1,Research and Application Progress of Human Motion Digital Twin for Human-centric Smart Manufacturing,2025,Journal of Mechanical Engineering,10.3901/jme.2025.15.021,https://doi.org/10.3901/jme.2025.15.021,low_relevance:1
crossref_only,Crossref,doi:10.1115/1.4069976,1,0,1,OrigaMatic: A Computational Workflow for Multi-Material Design Bridging Thick-Panel Origami and Additive Manufacturing,2026,Journal of Mechanisms and Robotics,10.1115/1.4069976,https://doi.org/10.1115/1.4069976,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.molliq.2024.125553,1,0,1,"Stimuli-responsive materials for 4D Printing: Mechanical, Manufacturing, and Biomedical Applications",2024,Journal of Molecular Liquids,10.1016/j.molliq.2024.125553,https://doi.org/10.1016/j.molliq.2024.125553,low_relevance:1
crossref_only,Crossref,doi:10.1007/s12247-026-10563-5,1,0,1,Shape-Morphing 4D Printing Technologies for Controlled Oral Drug Delivery: a Patent-Based Review,2026,Journal of Pharmaceutical Innovation,10.1007/s12247-026-10563-5,https://doi.org/10.1007/s12247-026-10563-5,low_relevance:1
crossref_only,Crossref,doi:10.1088/1742-6596/2716/1/012034,1,0,1,Characterizing the shape-morphing behaviour of 4D printed PLA structures,2024,Journal of Physics: Conference Series,10.1088/1742-6596/2716/1/012034,https://doi.org/10.1088/1742-6596/2716/1/012034,low_relevance:1
crossref_only,Crossref,doi:10.1088/2515-7639/ade73e,1,0,1,"AMMap tool for additive manufacturing design, alloy discovery, and path planning",2025,Journal of Physics: Materials,10.1088/2515-7639/ade73e,https://doi.org/10.1088/2515-7639/ade73e,low_relevance:1
crossref_only,Crossref,doi:10.32604/jpm.2025.065269,1,1,0,3D Printed Hydrogels for Soft Robotic Applications,2025,Journal of Polymer Materials,10.32604/jpm.2025.065269,https://doi.org/10.32604/jpm.2025.065269,
crossref_only,Crossref,doi:10.1016/j.jpowsour.2026.240445,1,1,0,"4D printing strategies for adaptive flexible supercapacitors: Materials design, mechanisms and electrochemical performance",2026,Journal of Power Sources,10.1016/j.jpowsour.2026.240445,https://doi.org/10.1016/j.jpowsour.2026.240445,
crossref_only,Crossref,doi:10.63125/m7zdfp94,1,0,1,Resilient Smart Manufacturing Systems Using Predictive Analytics and Digital Twin Technologies,2025,Journal of Sustainable Development and Policy,10.63125/m7zdfp94,https://doi.org/10.63125/m7zdfp94,low_relevance:1
crossref_only,Crossref,doi:10.47941/jts.2143,1,1,0,Digital Twin Technology for Smart Manufacturing,2024,Journal of Technology and Systems,10.47941/jts.2143,https://doi.org/10.47941/jts.2143,
crossref_only,Crossref,doi:10.21608/jtcps.2024.258193.1249,1,0,1,4D Printing of Stimuli-Responsive Materials,2024,"Journal of Textiles, Coloration and Polymer Science",10.21608/jtcps.2024.258193.1249,https://doi.org/10.21608/jtcps.2024.258193.1249,low_relevance:1
crossref_only,Crossref,doi:10.1111/jace.19653,1,0,1,"Direct additive manufacturing of Al
                    <sub>2</sub>
                    O
                    <sub>3</sub>
                    –TiCp functionally graded ceramics by laser‐directed energy deposition",2024,Journal of the American Ceramic Society,10.1111/jace.19653,https://doi.org/10.1111/jace.19653,low_relevance:1
crossref_only,Crossref,doi:10.1111/jace.70419,1,0,1,Bending strength of density‐controlled alumina fabricated by direct ink writing,2026,Journal of the American Ceramic Society,10.1111/jace.70419,https://doi.org/10.1111/jace.70419,low_relevance:1
crossref_only,Crossref,doi:10.1016/j.jeurceramsoc.2024.05.080,1,1,0,Vat photopolymerization based Photoinhibition aided Ceramic additive manufacturing (PinCAM),2024,Journal of the European Ceramic Society,10.1016/j.jeurceramsoc.2024.05.080,https://doi.org/10.1016/j.jeurceramsoc.2024.05.080,
crossref_only,Crossref,doi:10.1177/08927057251332788,1,1,0,A workflow for designing stiffness-optimized structures in the context of additive manufacturing of endless fiber-reinforced composites,2025,Journal of Thermoplastic Composite Materials,10.1177/08927057251332788,https://doi.org/10.1177/08927057251332788,
crossref_only,Crossref,doi:10.1177/08927057261441528,1,1,0,Optimization of FDM printing parameters for high-speed fabrication of PLA-ABS Bi-layer laminate structures,2026,Journal of Thermoplastic Composite Materials,10.1177/08927057261441528,https://doi.org/10.1177/08927057261441528,
crossref_only,Crossref,doi:10.4028/p-jwor8x,1,0,1,Optimization of Lightweight Components through Hybrid Topology Optimization and Generative Design in Additive Manufacturing,2025,Key Engineering Materials,10.4028/p-jwor8x,https://doi.org/10.4028/p-jwor8x,low_relevance:1
crossref_only,Crossref,doi:10.1002/lpor.71200,1,1,0,Bayesian Optimization of Grayscale Patterns for Layer‐Height Accuracy in Projection Multi‐Photon 3D Printing,2026,Laser &amp; Photonics Reviews,10.1002/lpor.71200,https://doi.org/10.1002/lpor.71200,
crossref_only,Crossref,doi:10.1117/12.3009698,1,0,1,Multi-material printing from one solution by varying laser parameters,2024,Laser 3D Manufacturing XI,10.1117/12.3009698,https://doi.org/10.1117/12.3009698,low_relevance:1
crossref_only,Crossref,doi:10.1117/12.3001274,1,1,0,Unveiling the potential of multimaterial laser-based powder bed fusion processes: a novel approach for enhancing design freedom in multimaterial additive manufacturing,2024,Laser 3D Manufacturing XI,10.1117/12.3001274,https://doi.org/10.1117/12.3001274,
crossref_only,Crossref,doi:10.1117/12.3043502,1,1,0,Bayesian optimization with Gaussian-process-based active machine learning for projection multi-photon 3D printing,2025,Laser 3D Manufacturing XII,10.1117/12.3043502,https://doi.org/10.1117/12.3043502,
crossref_only,Crossref,doi:10.1117/12.3040656,1,0,1,Flow dynamics of multi-material exchange in two-photon absorption 3D printing,2025,Laser 3D Manufacturing XII,10.1117/12.3040656,https://doi.org/10.1117/12.3040656,low_relevance:1
crossref_only,Crossref,doi:10.1117/12.3079498,1,0,1,"Reconfigurable robotic vat photopolymerization manufacturing system for continuous, multi-material 3D printing",2026,Laser 3D Manufacturing XIII,10.1117/12.3079498,https://doi.org/10.1117/12.3079498,low_relevance:1
crossref_only,Crossref,doi:10.1117/12.3079656,1,1,0,Volumetric additive manufacturing of a laser diode collimator lens with xolography,2026,Laser 3D Manufacturing XIII,10.1117/12.3079656,https://doi.org/10.1117/12.3079656,
crossref_only,Crossref,doi:10.1117/12.3002763,1,0,1,3D multi-material printing with light: advanced digital light processing and femtosecond laser stereolithography,2024,Laser Applications in Microelectronic and Optoelectronic Manufacturing (LAMOM) XXIX,10.1117/12.3002763,https://doi.org/10.1117/12.3002763,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-981-97-8654-1_63,1,0,1,Robot-Based 3d Printing: Digital Twin-Driven Motion Planning Platform,2024,Lecture Notes in Electrical Engineering,10.1007/978-981-97-8654-1_63,https://doi.org/10.1007/978-981-97-8654-1_63,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-3-031-74485-3_42,1,0,1,Advancing Digital Twin-Based Virtual Part Inspection in Additive Manufacturing: Systematic Literature Review of Virtual Inspection Methods in FFF,2024,Lecture Notes in Mechanical Engineering,10.1007/978-3-031-74485-3_42,https://doi.org/10.1007/978-3-031-74485-3_42,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-981-95-0063-5_18,1,0,1,Advancements and Challenges in Multi-material Additive Manufacturing (MMAM) with Machine Learning Integration,2025,Lecture Notes in Mechanical Engineering,10.1007/978-981-95-0063-5_18,https://doi.org/10.1007/978-981-95-0063-5_18,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-981-96-1647-3_5,1,0,1,Design and Optimization of a Heat Sink for Multi-Material Co-Extrusion in Additive Manufacturing,2025,Lecture Notes in Mechanical Engineering,10.1007/978-981-96-1647-3_5,https://doi.org/10.1007/978-981-96-1647-3_5,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-3-031-99501-9_8,1,0,1,Towards Digital Twin in Additive Manufacturing: A Multi-fidelity Approach for Enhancing LPBF Process Modeling with In-situ Data,2025,Lecture Notes in Mechanical Engineering,10.1007/978-3-031-99501-9_8,https://doi.org/10.1007/978-3-031-99501-9_8,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-3-032-05610-8_13,1,0,1,Digital Twin for Automated Post-processing Chain in Additive Manufacturing,2026,Lecture Notes in Mechanical Engineering,10.1007/978-3-032-05610-8_13,https://doi.org/10.1007/978-3-032-05610-8_13,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-981-95-2543-0_18,1,0,1,Noninvasive Digital Twin for Pedagogical Purposes in Digital Manufacturing,2026,Lecture Notes in Mechanical Engineering,10.1007/978-981-95-2543-0_18,https://doi.org/10.1007/978-981-95-2543-0_18,low_relevance:1
crossref_only,Crossref,doi:10.1007/978-3-032-09427-8_7,1,1,0,Design and Analysis of 3D Printed Soft Grippers,2025,Lecture Notes in Networks and Systems,10.1007/978-3-032-09427-8_7,https://doi.org/10.1007/978-3-032-09427-8_7,
crossref_only,Crossref,doi:10.33042/2079-424x.2026.65.1.01,1,0,1,Intelligent Digital Twin-Based Control of Filament Winding Processes on CNC Machines,2026,Lighting Engineering &amp; Power Engineering,10.33042/2079-424x.2026.65.1.01,https://doi.org/10.33042/2079-424x.2026.65.1.01,low_relevance:1
crossref_only,Crossref,doi:10.1080/02678292.2025.2499853,1,0,1,Thermal responses of 3D-printed liquid crystal elastomer microcubes,2025,Liquid Crystals,10.1080/02678292.2025.2499853,https://doi.org/10.1080/02678292.2025.2499853,low_relevance:1
